Pyramides;2.3346236060049232, 48.86575552737676;Châtelet;2.346275248188987, 48.85951531585984;14 variant 3;11:2;41.64725673595333
Châtelet;2.346275248188987, 48.85951531585984;Gare de Lyon;2.373100581933962, 48.84467563174822;14 variant 3;26:2;98.25797411697145
Gare de Lyon;2.373100581933962, 48.84467563174822;Bercy;2.3790620152277238, 48.84010199803391;14 variant 3;7:52;29.669736164790883
Bercy;2.3790620152277238, 48.84010199803391;Cour Saint-Emilion;2.386464909364189, 48.83334999725014;14 variant 3;11:32;43.5317626914273
Cour Saint-Emilion;2.386464909364189, 48.83334999725014;Bibliothèque François Mitterrand;2.3764237443204546, 48.8300063775369;14 variant 3;6:6;23.023789875284425
Bibliothèque François Mitterrand;2.3764237443204546, 48.8300063775369;Olympiades;2.3669231215308075, 48.827123441429386;14 variant 3;5:19;20.06540486753591
Gare de Lyon;2.372519782814122, 48.8442498880687;Châtelet;2.346411849769497, 48.85955653272677;14 variant 4;26:45;100.92811590723446
Châtelet;2.346411849769497, 48.85955653272677;Pyramides;2.3347388358754158, 48.86580563193237;14 variant 4;11:3;41.70908487593607
Pyramides;2.3347388358754158, 48.86580563193237;Madeleine;2.3258757399808627, 48.870630484228144;14 variant 4;8:33;32.24797544647284
Madeleine;2.3258757399808627, 48.870630484228144;Saint-Lazare;2.324122029700433, 48.87560743718584;14 variant 4;8:25;31.770105364274485
Saint-Lazare;2.324122029700433, 48.87560743718584;Pont Cardinet;2.3153681405051527, 48.88810340364297;14 variant 4;21:17;80.28460713941162
Pont Cardinet;2.3153681405051527, 48.88810340364297;Porte de Clichy;2.313404000186253, 48.894333484274206;14 variant 4;10:33;39.766967837337745
Porte de Clichy;2.313404000186253, 48.894333484274206;Saint-Ouen;2.3227559546697414, 48.90516956991565;14 variant 4;18:35;70.0939659968235
Saint-Ouen;2.3227559546697414, 48.90516956991565;Mairie de Saint-Ouen;2.333545807213269, 48.91164217552501;14 variant 4;11:36;43.73800635683168
Bibliothèque François Mitterrand;2.376487371168301, 48.829925765928905;Cour Saint-Emilion;2.386617850214058, 48.83331930384343;14 variant 5;6:12;23.346219877562582
Cour Saint-Emilion;2.386617850214058, 48.83331930384343;Bercy;2.3791909087742877, 48.84014763512746;14 variant 5;11:40;44.01571710528881
Bercy;2.3791909087742877, 48.84014763512746;Gare de Lyon;2.372519782814122, 48.8442498880687;14 variant 5;7:8;26.871494140096924
Gare de Lyon;2.372519782814122, 48.8442498880687;Châtelet;2.346411849769497, 48.85955653272677;14 variant 5;26:45;100.92811590723446
Châtelet;2.346411849769497, 48.85955653272677;Pyramides;2.3347388358754158, 48.86580563193237;14 variant 5;11:3;41.70908487593607
Pyramides;2.3347388358754158, 48.86580563193237;Madeleine;2.3258757399808627, 48.870630484228144;14 variant 5;8:33;32.24797544647284
Madeleine;2.3258757399808627, 48.870630484228144;Saint-Lazare;2.324122029700433, 48.87560743718584;14 variant 5;8:25;31.770105364274485
Saint-Lazare;2.324122029700433, 48.87560743718584;Pont Cardinet;2.3153681405051527, 48.88810340364297;14 variant 5;21:17;80.28460713941162
Pont Cardinet;2.3153681405051527, 48.88810340364297;Porte de Clichy;2.313404000186253, 48.894333484274206;14 variant 5;10:33;39.766967837337745
Porte de Clichy;2.313404000186253, 48.894333484274206;Saint-Ouen;2.3227559546697414, 48.90516956991565;14 variant 5;18:35;70.0939659968235
Saint-Ouen;2.3227559546697414, 48.90516956991565;Mairie de Saint-Ouen;2.333545807213269, 48.91164217552501;14 variant 5;11:36;43.73800635683168
Bibliothèque François Mitterrand;2.3764237443204546, 48.8300063775369;Olympiades;2.3669231215308075, 48.827123441429386;14 variant 6;5:19;20.06540486753591
Châtelet;2.346275248188987, 48.85951531585984;Gare de Lyon;2.373100581933962, 48.84467563174822;14 variant 7;26:2;98.25797411697145
Gare de Lyon;2.373100581933962, 48.84467563174822;Bercy;2.3790620152277238, 48.84010199803391;14 variant 7;7:52;29.669736164790883
Bercy;2.3790620152277238, 48.84010199803391;Cour Saint-Emilion;2.386464909364189, 48.83334999725014;14 variant 7;11:32;43.5317626914273
Cour Saint-Emilion;2.386464909364189, 48.83334999725014;Bibliothèque François Mitterrand;2.3764237443204546, 48.8300063775369;14 variant 7;6:6;23.023789875284425
Bibliothèque François Mitterrand;2.3764237443204546, 48.8300063775369;Olympiades;2.3669231215308075, 48.827123441429386;14 variant 7;5:19;20.06540486753591
Châtelet;2.346411849769497, 48.85955653272677;Pyramides;2.3347388358754158, 48.86580563193237;14 variant 8;11:3;41.70908487593607
Pyramides;2.3347388358754158, 48.86580563193237;Madeleine;2.3258757399808627, 48.870630484228144;14 variant 8;8:33;32.24797544647284
Madeleine;2.3258757399808627, 48.870630484228144;Saint-Lazare;2.324122029700433, 48.87560743718584;14 variant 8;8:25;31.770105364274485
Saint-Lazare;2.324122029700433, 48.87560743718584;Pont Cardinet;2.3153681405051527, 48.88810340364297;14 variant 8;21:17;80.28460713941162
Pont Cardinet;2.3153681405051527, 48.88810340364297;Porte de Clichy;2.313404000186253, 48.894333484274206;14 variant 8;10:33;39.766967837337745
Porte de Clichy;2.313404000186253, 48.894333484274206;Saint-Ouen;2.3227559546697414, 48.90516956991565;14 variant 8;18:35;70.0939659968235
Saint-Ouen;2.3227559546697414, 48.90516956991565;Mairie de Saint-Ouen;2.333545807213269, 48.91164217552501;14 variant 8;11:36;43.73800635683168
Gare de Lyon;2.373100581933962, 48.84467563174822;Bercy;2.3790620152277238, 48.84010199803391;14 variant 9;7:52;29.669736164790883
Bercy;2.3790620152277238, 48.84010199803391;Cour Saint-Emilion;2.386464909364189, 48.83334999725014;14 variant 9;11:32;43.5317626914273
Cour Saint-Emilion;2.386464909364189, 48.83334999725014;Bibliothèque François Mitterrand;2.3764237443204546, 48.8300063775369;14 variant 9;6:6;23.023789875284425
Bibliothèque François Mitterrand;2.3764237443204546, 48.8300063775369;Olympiades;2.3669231215308075, 48.827123441429386;14 variant 9;5:19;20.06540486753591
Gallieni;2.415921484287642, 48.86539746068654;Porte de Bagnolet;2.4087542211895427, 48.86453937293447;3 variant 1;2:31;9.474333810677585
Porte de Bagnolet;2.4087542211895427, 48.86453937293447;Gambetta;2.3973588775666475, 48.86497267606974;3 variant 1;3:21;12.593804967388847
Gambetta;2.3973588775666475, 48.86497267606974;Père Lachaise;2.3862311113287342, 48.86304099836643;3 variant 1;4:33;17.151481019191113
Père Lachaise;2.3862311113287342, 48.86304099836643;Rue Saint-Maur;2.3804601409073163, 48.8640410103719;3 variant 1;2:22;8.875121586139905
Rue Saint-Maur;2.3804601409073163, 48.8640410103719;Parmentier;2.3747205969196896, 48.86524326053047;3 variant 1;2:37;9.844805857062624
Parmentier;2.3747205969196896, 48.86524326053047;République;2.364333297545428, 48.86720306822776;3 variant 1;4:28;16.837449901500293
République;2.364333297545428, 48.86720306822776;Temple;2.361561234526356, 48.86675662943444;3 variant 1;1:7;4.154210698719898
Temple;2.361561234526356, 48.86675662943444;Arts et Métiers;2.3566822734187167, 48.86561531899988;3 variant 1;2:24;9.000667023234366
Arts et Métiers;2.3566822734187167, 48.86561531899988;Réaumur - Sébastopol;2.3520507871028355, 48.86638175675157;3 variant 1;1:52;7.010477338172202
Réaumur - Sébastopol;2.3520507871028355, 48.86638175675157;Sentier;2.3475538159377884, 48.86734660429376;3 variant 1;2:6;7.86640104584962
Sentier;2.3475538159377884, 48.86734660429376;Bourse;2.3406653707110463, 48.8687567976557;3 variant 1;3:7;11.74848583353091
Bourse;2.3406653707110463, 48.8687567976557;Quatre Septembre;2.3363187355954875, 48.86965909738424;3 variant 1;2:0;7.494444232774034
Quatre Septembre;2.3363187355954875, 48.86965909738424;Opéra;2.331128974301561, 48.87150983278418;3 variant 1;3:29;13.134107113491376
Opéra;2.331128974301561, 48.87150983278418;Havre-Caumartin;2.32755854621969, 48.8735493178711;3 variant 1;3:37;13.602419504196687
Havre-Caumartin;2.32755854621969, 48.8735493178711;Saint-Lazare;2.32460677606968, 48.875025603040974;3 variant 1;2:39;9.987351776671593
Saint-Lazare;2.32460677606968, 48.875025603040974;Europe;2.322294641649836, 48.878780759649736;3 variant 1;6:23;24.072542687653844
Europe;2.322294641649836, 48.878780759649736;Villiers;2.3157901685080926, 48.881153980760416;3 variant 1;4:30;16.93772535931141
Villiers;2.3157901685080926, 48.881153980760416;Malesherbes;2.309487846960011, 48.88284002257779;3 variant 1;3:29;13.087789013275625
Malesherbes;2.309487846960011, 48.88284002257779;Wagram;2.304673087584434, 48.8838463907272;3 variant 1;2:17;8.614068011666717
Wagram;2.304673087584434, 48.8838463907272;Pereire;2.297701123838181, 48.88492986463719;3 variant 1;2:53;10.85366884148906
Pereire;2.297701123838181, 48.88492986463719;Porte de Champerret;2.291848147336647, 48.885736266685264;3 variant 1;2:19;8.736378547074905
Porte de Champerret;2.291848147336647, 48.885736266685264;Louise Michel;2.2882778490679767, 48.88853900119613;3 variant 1;4:53;18.37855719234824
Louise Michel;2.2882778490679767, 48.88853900119613;Anatole France;2.28498169634032, 48.892206617614;3 variant 1;6:18;23.720434031543576
Anatole France;2.28498169634032, 48.892206617614;Pont de Levallois - Bécon;2.28030375318625, 48.89722831603318;3 variant 1;8:38;32.536606161994946
Gambetta;2.3973588775666475, 48.86497267606974;Père Lachaise;2.3862311113287342, 48.86304099836643;3 variant 2;4:33;17.151481019191113
Père Lachaise;2.3862311113287342, 48.86304099836643;Rue Saint-Maur;2.3804601409073163, 48.8640410103719;3 variant 2;2:22;8.875121586139905
Rue Saint-Maur;2.3804601409073163, 48.8640410103719;Parmentier;2.3747205969196896, 48.86524326053047;3 variant 2;2:37;9.844805857062624
Parmentier;2.3747205969196896, 48.86524326053047;République;2.364333297545428, 48.86720306822776;3 variant 2;4:28;16.837449901500293
République;2.364333297545428, 48.86720306822776;Temple;2.361561234526356, 48.86675662943444;3 variant 2;1:7;4.154210698719898
Temple;2.361561234526356, 48.86675662943444;Arts et Métiers;2.3566822734187167, 48.86561531899988;3 variant 2;2:24;9.000667023234366
Arts et Métiers;2.3566822734187167, 48.86561531899988;Réaumur - Sébastopol;2.3520507871028355, 48.86638175675157;3 variant 2;1:52;7.010477338172202
Réaumur - Sébastopol;2.3520507871028355, 48.86638175675157;Sentier;2.3475538159377884, 48.86734660429376;3 variant 2;2:6;7.86640104584962
Sentier;2.3475538159377884, 48.86734660429376;Bourse;2.3406653707110463, 48.8687567976557;3 variant 2;3:7;11.74848583353091
Bourse;2.3406653707110463, 48.8687567976557;Quatre Septembre;2.3363187355954875, 48.86965909738424;3 variant 2;2:0;7.494444232774034
Quatre Septembre;2.3363187355954875, 48.86965909738424;Opéra;2.331128974301561, 48.87150983278418;3 variant 2;3:29;13.134107113491376
Opéra;2.331128974301561, 48.87150983278418;Havre-Caumartin;2.32755854621969, 48.8735493178711;3 variant 2;3:37;13.602419504196687
Havre-Caumartin;2.32755854621969, 48.8735493178711;Saint-Lazare;2.32460677606968, 48.875025603040974;3 variant 2;2:39;9.987351776671593
Saint-Lazare;2.32460677606968, 48.875025603040974;Europe;2.322294641649836, 48.878780759649736;3 variant 2;6:23;24.072542687653844
Europe;2.322294641649836, 48.878780759649736;Villiers;2.3157901685080926, 48.881153980760416;3 variant 2;4:30;16.93772535931141
Villiers;2.3157901685080926, 48.881153980760416;Malesherbes;2.309487846960011, 48.88284002257779;3 variant 2;3:29;13.087789013275625
Malesherbes;2.309487846960011, 48.88284002257779;Wagram;2.304673087584434, 48.8838463907272;3 variant 2;2:17;8.614068011666717
Wagram;2.304673087584434, 48.8838463907272;Pereire;2.297701123838181, 48.88492986463719;3 variant 2;2:53;10.85366884148906
Pereire;2.297701123838181, 48.88492986463719;Porte de Champerret;2.291848147336647, 48.885736266685264;3 variant 2;2:19;8.736378547074905
Porte de Champerret;2.291848147336647, 48.885736266685264;Louise Michel;2.2882778490679767, 48.88853900119613;3 variant 2;4:53;18.37855719234824
Louise Michel;2.2882778490679767, 48.88853900119613;Anatole France;2.28498169634032, 48.892206617614;3 variant 2;6:18;23.720434031543576
Anatole France;2.28498169634032, 48.892206617614;Pont de Levallois - Bécon;2.28030375318625, 48.89722831603318;3 variant 2;8:38;32.536606161994946
Pont de Levallois - Bécon;2.280180198501724, 48.89718710383118;Anatole France;2.2848122193525104, 48.89223258539651;3 variant 3;8:31;32.105139749866964
Anatole France;2.2848122193525104, 48.89223258539651;Louise Michel;2.288168006806736, 48.88849338167193;3 variant 3;6:25;24.182388810740935
Louise Michel;2.288168006806736, 48.88849338167193;Porte de Champerret;2.2921124821588448, 48.885652393133846;3 variant 3;4:58;18.72682859884172
Porte de Champerret;2.2921124821588448, 48.885652393133846;Pereire;2.297683186012584, 48.88484432273985;3 variant 3;2:15;8.467240508277436
Pereire;2.297683186012584, 48.88484432273985;Wagram;2.3046251407269573, 48.88376067556563;3 variant 3;2:53;10.823711731464108
Wagram;2.3046251407269573, 48.88376067556563;Malesherbes;2.3094384103380805, 48.882763294053696;3 variant 3;2:17;8.56870265498403
Malesherbes;2.3094384103380805, 48.882763294053696;Villiers;2.315815092646378, 48.88107318307563;3 variant 3;3:30;13.157784400801553
Villiers;2.315815092646378, 48.88107318307563;Europe;2.32218591952051, 48.87875316404477;3 variant 3;4:24;16.563490461704166
Europe;2.32218591952051, 48.87875316404477;Saint-Lazare;2.3244924701707954, 48.87496650103443;3 variant 3;6:26;24.2712654083932
Saint-Lazare;2.3244924701707954, 48.87496650103443;Havre-Caumartin;2.327462798423509, 48.87346783937801;3 variant 3;2:41;10.128311795516217
Havre-Caumartin;2.327462798423509, 48.87346783937801;Opéra;2.331047286711241, 48.87143742899726;3 variant 3;3:36;13.55140349713398
Opéra;2.331047286711241, 48.87143742899726;Quatre Septembre;2.3363187355954875, 48.86965909738424;3 variant 3;3:23;12.762744463937896
Quatre Septembre;2.3363187355954875, 48.86965909738424;Bourse;2.3406653707110463, 48.8687567976557;3 variant 3;2:0;7.494444232774034
Bourse;2.3406653707110463, 48.8687567976557;Sentier;2.3475538159377884, 48.86734660429376;3 variant 3;3:7;11.74848583353091
Sentier;2.3475538159377884, 48.86734660429376;Réaumur - Sébastopol;2.3520239377964742, 48.86628268363084;3 variant 3;2:13;8.350939197561445
Réaumur - Sébastopol;2.3520239377964742, 48.86628268363084;Arts et Métiers;2.3567233472754983, 48.86553459885931;3 variant 3;1:51;6.98134065875567
Arts et Métiers;2.3567233472754983, 48.86553459885931;Temple;2.361561234526356, 48.86675662943444;3 variant 3;2:30;9.395238961894307
Temple;2.361561234526356, 48.86675662943444;République;2.364283168306328, 48.86712186124499;3 variant 3;1:0;3.774834682212858
République;2.364283168306328, 48.86712186124499;Parmentier;2.374747750359904, 48.86525239581061;3 variant 3;4:22;16.471496921287574
Parmentier;2.374747750359904, 48.86525239581061;Rue Saint-Maur;2.3805077560898606, 48.86411770096274;3 variant 3;2:32;9.529151983690456
Rue Saint-Maur;2.3805077560898606, 48.86411770096274;Père Lachaise;2.386157046298338, 48.86296417435419;3 variant 3;2:32;9.518068307641952
Père Lachaise;2.386157046298338, 48.86296417435419;Gambetta;2.397353102563538, 48.86488271295642;3 variant 3;4:33;17.138731814564025
Gambetta;2.397353102563538, 48.86488271295642;Porte de Bagnolet;2.4088234090802456, 48.86432836987192;3 variant 3;3:25;12.852276665003656
Porte de Bagnolet;2.4088234090802456, 48.86432836987192;Gallieni;2.4159299613832097, 48.86512770051251;3 variant 3;2:27;9.199764828152498
Porte de Champerret;2.2921124821588448, 48.885652393133846;Pereire;2.297683186012584, 48.88484432273985;3 variant 4;2:15;8.467240508277436
Pereire;2.297683186012584, 48.88484432273985;Wagram;2.3046251407269573, 48.88376067556563;3 variant 4;2:53;10.823711731464108
Wagram;2.3046251407269573, 48.88376067556563;Malesherbes;2.3094384103380805, 48.882763294053696;3 variant 4;2:17;8.56870265498403
Malesherbes;2.3094384103380805, 48.882763294053696;Villiers;2.315815092646378, 48.88107318307563;3 variant 4;3:30;13.157784400801553
Villiers;2.315815092646378, 48.88107318307563;Europe;2.32218591952051, 48.87875316404477;3 variant 4;4:24;16.563490461704166
Europe;2.32218591952051, 48.87875316404477;Saint-Lazare;2.3244924701707954, 48.87496650103443;3 variant 4;6:26;24.2712654083932
Saint-Lazare;2.3244924701707954, 48.87496650103443;Havre-Caumartin;2.327462798423509, 48.87346783937801;3 variant 4;2:41;10.128311795516217
Havre-Caumartin;2.327462798423509, 48.87346783937801;Opéra;2.331047286711241, 48.87143742899726;3 variant 4;3:36;13.55140349713398
Opéra;2.331047286711241, 48.87143742899726;Quatre Septembre;2.3363187355954875, 48.86965909738424;3 variant 4;3:23;12.762744463937896
Quatre Septembre;2.3363187355954875, 48.86965909738424;Bourse;2.3406653707110463, 48.8687567976557;3 variant 4;2:0;7.494444232774034
Bourse;2.3406653707110463, 48.8687567976557;Sentier;2.3475538159377884, 48.86734660429376;3 variant 4;3:7;11.74848583353091
Sentier;2.3475538159377884, 48.86734660429376;Réaumur - Sébastopol;2.3520239377964742, 48.86628268363084;3 variant 4;2:13;8.350939197561445
Réaumur - Sébastopol;2.3520239377964742, 48.86628268363084;Arts et Métiers;2.3567233472754983, 48.86553459885931;3 variant 4;1:51;6.98134065875567
Arts et Métiers;2.3567233472754983, 48.86553459885931;Temple;2.361561234526356, 48.86675662943444;3 variant 4;2:30;9.395238961894307
Temple;2.361561234526356, 48.86675662943444;République;2.364283168306328, 48.86712186124499;3 variant 4;1:0;3.774834682212858
